SimulationTime	VehicleID	x	y	speed	angle
1006.00	PKW5082	1151.23	1663.14	13.89	352.70
1006.00	PKW4999	1864.27	2307.84	13.00	185.20
1006.00	PKW5128	1457.50	1092.55	3.33	87.77
1006.00	PKW5447	2795.22	2905.61	13.89	178.68
1006.00	PKW5522	2784.10	2113.44	0.00	199.53
1006.00	PKW4529	1890.48	1355.09	0.00	39.34
1006.00	PKW5192	2188.51	1009.58	13.89	287.81
1006.00	PKW5498	1379.00	1889.47	0.00	4.50
1006.00	PKW4801	1272.31	1094.95	13.89	267.77
1006.00	PKW5427	2394.15	2733.98	13.89	146.79
1006.00	PKW5552	1939.56	488.95	13.89	292.73
1006.00	PKW5253	1715.35	1090.50	13.89	285.17
1006.00	PKW5345	934.37	1072.20	13.89	87.77
1006.00	PKW4871	2337.13	2682.69	5.62	270.51
1006.00	PKW5511	2648.89	2491.67	13.89	128.32
1006.00	PKW5545	2369.28	928.44	0.00	107.94
1006.00	PKW4765	1581.67	768.35	13.89	33.94
1006.00	PKW5561	407.06	1048.49	13.89	87.77
1006.00	LKW242	2623.12	523.73	10.40	111.98
1006.00	LKW243	2055.97	1721.21	0.00	110.92
1006.00	PKW5112	1490.93	1078.76	0.00	338.35
1006.00	PKW5075	2041.82	468.23	13.89	265.17
1006.00	PKW3477	1394.33	3141.53	13.89	308.46
1006.00	PKW4486	1343.31	3182.06	13.89	308.46
1006.00	PKW4890	1834.31	1829.60	10.40	247.77
1006.00	PKW4277	1600.65	1363.48	13.89	207.66
1006.00	PKW5156	2114.14	1029.95	11.31	283.46
1006.00	routeFlow_bus34Hc.1	2569.93	1122.16	13.61	167.54
1006.00	PKW5088	2949.27	748.89	13.89	104.88
1006.00	PKW5411	1948.15	1470.65	13.89	214.65
1006.00	PKW4061	1062.11	2133.62	13.89	345.61
1006.00	PKW3998	1547.70	3019.70	13.89	308.46
1006.00	PKW4482	1521.17	1222.13	0.00	209.89
1006.00	PKW5274	1698.94	569.97	13.89	100.87
1006.00	PKW5148	1758.35	549.57	13.89	116.23
1006.00	PKW5046	3107.69	2054.76	13.89	114.83
1006.00	PKW5334	2784.80	2382.68	13.89	139.99
1006.00	PKW4396	1308.28	1343.81	13.52	315.38
1006.00	PKW4802	1999.54	1019.49	0.00	93.42
1006.00	PKW5019	1736.34	1085.97	13.00	270.64
1006.00	PKW3252	3833.81	1933.42	13.89	93.65
1006.00	PKW5210	1281.35	1085.70	13.89	87.77
1006.00	PKW5077	2837.79	2298.63	0.00	146.60
1006.00	PKW4803	3086.11	1981.17	13.89	93.65
1006.00	PKW5097	1928.47	1975.14	13.89	324.84
1006.00	LKW225	2858.21	2254.66	0.70	11.57
1006.00	PKW5524	2786.60	2120.51	0.00	199.52
1006.00	PKW4338	2375.45	923.08	0.00	107.95
1006.00	PKW3341	3128.80	1978.44	13.89	93.65
1006.00	LKW235	1290.91	3223.68	13.89	308.46
1006.00	PKW5492	2781.52	2106.40	0.00	200.07
1006.00	PKW5407	2906.61	2231.95	0.00	332.60
1006.00	PKW4477	3022.07	1985.26	13.89	93.65
1006.00	PKW5384	1464.24	664.46	7.80	122.69
1006.00	PKW4731	3036.75	725.65	13.89	104.88
1006.00	PKW5362	892.85	1067.38	13.89	87.77
1006.00	LKW251	2314.06	2679.35	4.16	268.46
1006.00	PKW5315	2757.93	799.72	13.89	104.88
1006.00	PKW4032	1968.14	2641.85	0.00	25.11
1006.00	PKW4679	1999.56	1016.29	0.00	93.42
1006.00	PKW4805	2815.36	2125.16	1.30	19.92
1006.00	PKW5237	1936.42	2693.16	0.00	124.52
1006.00	PKW5402	1145.18	1660.00	13.89	172.69
1006.00	PKW3644	1971.30	2648.58	0.00	25.11
1006.00	PKW4336	2868.06	2271.63	0.00	21.32
1006.00	PKW5433	1795.22	1822.89	13.89	127.66
1006.00	PKW5190	2767.77	2079.88	0.00	203.15
1006.00	PKW5365	1859.15	2286.83	13.89	185.20
1006.00	PKW4888	2300.75	2679.26	5.62	269.71
1006.00	PKW4617	1865.71	1317.65	13.89	23.04
1006.00	PKW4291	2805.33	2339.94	0.00	146.37
1006.00	PKW5040	2558.55	1189.71	13.62	175.65
1006.00	PKW4368	2795.84	2411.86	13.89	311.49
1006.00	PKW5380	1459.91	659.02	7.80	127.20
1006.00	PKW4966	1888.64	2037.19	13.89	339.02
1006.00	PKW5169	2041.75	465.01	13.89	265.17
1006.00	LKW253	1724.09	1045.26	6.50	102.35
1007.00	PKW4984	2017.14	1015.37	2.60	92.55
1007.00	PKW5468	2518.29	587.60	0.00	291.56
1007.00	PKW5316	1913.05	1397.96	10.31	28.13
1007.00	PKW5082	1149.46	1676.92	13.89	352.70
1007.00	PKW4999	1863.02	2294.01	13.89	185.20
1007.00	PKW5128	1457.50	1092.55	0.00	87.77
1007.00	PKW5447	2795.54	2891.73	13.89	178.68
1007.00	PKW5522	2784.10	2113.44	0.00	199.53
1007.00	PKW4529	1892.12	1357.09	2.60	39.34
1007.00	PKW5192	2175.21	1013.59	13.89	285.55
1007.00	PKW5498	1379.00	1889.47	0.00	4.50
1007.00	PKW4801	1258.43	1094.41	13.89	267.77
1007.00	PKW5427	2401.76	2722.36	13.89	146.79
1007.00	PKW5552	1927.23	495.34	13.89	297.41
1007.00	PKW5253	1701.94	1094.14	13.89	285.17
1007.00	PKW5345	948.24	1072.74	13.89	87.77
1007.00	PKW4871	2336.05	2682.70	1.12	270.50
1007.00	PKW5511	2659.78	2483.06	13.89	128.32
1007.00	PKW5545	2369.28	928.44	0.00	107.94
1007.00	PKW4765	1588.13	780.62	13.89	24.23
1007.00	PKW5561	420.94	1049.03	13.89	87.77
1007.00	LKW242	2633.97	519.35	11.70	111.98
1007.00	LKW243	2055.97	1721.21	0.00	110.92
1007.00	PKW5112	1490.93	1078.76	0.00	338.35
1007.00	PKW5075	2028.08	467.11	13.89	265.36
1007.00	PKW3477	1383.45	3150.17	13.89	308.46
1007.00	PKW4486	1332.44	3190.70	13.89	308.46
1007.00	PKW4890	1821.47	1832.10	13.00	281.03
1007.00	PKW4277	1594.20	1351.18	13.89	207.66
1007.00	PKW5156	2107.53	1031.53	6.81	283.46
1007.00	routeFlow_bus34Hc.1	2573.02	1108.91	13.64	166.98
1007.00	PKW5088	2962.70	745.32	13.89	104.88
1007.00	PKW5411	1940.55	1459.00	13.89	212.90
1007.00	PKW4061	1058.66	2147.08	13.89	345.61
1007.00	PKW3998	1536.82	3028.34	13.89	308.46
1007.00	PKW4482	1521.17	1222.13	0.00	209.89
1007.00	PKW5274	1712.15	565.81	13.89	108.68
1007.00	PKW5148	1770.83	543.42	13.89	116.23
1007.00	PKW5046	3120.37	2048.89	13.89	114.83
1007.00	PKW5334	2792.90	2371.32	13.89	146.29
1007.00	PKW4396	1298.72	1354.16	13.89	317.72
1007.00	PKW4802	1999.54	1019.49	0.00	93.42
1007.00	PKW5019	1722.59	1088.54	13.89	282.02
1007.00	PKW3252	3847.67	1932.53	13.89	93.65
1007.00	PKW5210	1295.23	1086.24	13.89	87.77
1007.00	PKW5077	2837.79	2298.63	0.00	146.60
1007.00	PKW4803	3099.97	1980.28	13.89	93.65
1007.00	PKW5097	1920.48	1986.50	13.89	324.84
1007.00	LKW225	2858.21	2254.66	0.00	11.57
1007.00	PKW5524	2786.60	2120.51	0.00	199.52
1007.00	PKW4338	2375.45	923.08	0.00	107.95
1007.00	PKW3341	3142.66	1977.55	13.89	93.65
1007.00	LKW235	1280.04	3232.32	13.89	308.46
1007.00	PKW5492	2781.52	2106.40	0.00	200.07
1007.00	PKW5407	2906.61	2231.95	0.00	332.60
1007.00	PKW4477	3035.93	1984.37	13.89	93.65
1007.00	PKW5384	1472.31	659.28	9.58	122.69
1007.00	PKW4731	3050.18	722.08	13.89	104.88
1007.00	PKW5362	906.73	1067.92	13.89	87.77
1007.00	LKW251	2308.60	2679.30	5.45	269.20
1007.00	PKW5315	2771.36	796.15	13.89	104.88
1007.00	PKW4032	1968.14	2641.85	0.00	25.11
1007.00	PKW4679	1999.56	1016.29	0.00	93.42
1007.00	PKW4805	2816.25	2127.60	2.60	19.92
1007.00	PKW5237	1936.42	2693.16	0.00	124.52
1007.00	PKW5402	1147.17	1646.22	13.89	171.38
1007.00	PKW3644	1971.30	2648.58	0.00	25.11
1007.00	PKW4336	2868.06	2271.63	0.00	21.32
1007.00	PKW5433	1804.87	1815.99	13.89	112.51
1007.00	PKW5190	2767.77	2079.88	0.00	203.15
1007.00	PKW5365	1857.89	2273.00	13.89	185.20
1007.00	PKW4888	2293.82	2679.22	6.92	269.71
1007.00	PKW4617	1870.47	1328.80	12.20	23.21
1007.00	PKW4291	2805.33	2339.94	0.00	146.37
1007.00	PKW5040	2560.40	1176.15	13.69	172.24
1007.00	PKW4368	2785.59	2421.23	13.89	312.43
1007.00	PKW5380	1468.39	652.90	10.40	124.35
1007.00	PKW4966	1880.79	2048.46	13.89	326.19
1007.00	PKW5169	2027.80	463.88	13.89	265.38
1007.00	LKW253	1731.60	1044.24	7.80	97.74
1008.00	PKW4984	2022.32	1015.03	5.20	93.71
1008.00	PKW5468	2515.87	588.56	2.60	291.56
1008.00	PKW5316	1915.73	1403.09	5.81	27.59
1008.00	PKW5082	1147.64	1690.69	13.89	352.42
1008.00	PKW4424	1942.01	2586.80	13.89	20.30
1008.00	PKW4999	1861.76	2280.18	13.89	185.20
1008.00	PKW5128	1460.09	1092.74	2.60	86.75
1008.00	PKW5447	2795.86	2877.84	13.89	178.68
1008.00	PKW5522	2784.10	2113.44	0.00	199.53
1008.00	PKW4529	1895.40	1361.09	5.20	39.34
1008.00	PKW5192	2161.83	1017.31	13.89	285.55
1008.00	PKW5498	1379.00	1889.47	0.00	4.50
1008.00	PKW4801	1244.55	1093.87	13.89	267.77
1008.00	PKW5427	2409.40	2710.76	13.89	146.38
1008.00	PKW5552	1914.90	501.74	13.89	297.41
1008.00	PKW5253	1688.53	1097.77	13.89	285.17
1008.00	PKW5345	962.12	1073.28	13.89	87.77
1008.00	PKW4871	2334.96	2682.71	1.12	270.50
1008.00	PKW5511	2670.66	2474.46	13.89	128.32
1008.00	PKW5545	2369.28	928.44	0.00	107.94
1008.00	PKW4765	1592.53	793.78	13.89	15.56
1008.00	PKW5561	434.82	1049.57	13.89	87.77
1008.00	LKW242	2646.02	514.48	13.00	111.98
1008.00	LKW243	2055.97	1721.21	0.00	110.92
1008.00	PKW5112	1490.93	1078.76	0.00	338.35
1008.00	PKW5075	2014.33	466.18	13.89	266.71
1008.00	PKW3477	1372.58	3158.81	13.89	308.46
1008.00	PKW4486	1321.56	3199.33	13.89	308.46
1008.00	PKW4890	1807.75	1834.77	13.89	281.03
1008.00	PKW4277	1587.76	1338.88	13.89	207.66
1008.00	PKW5156	2105.29	1032.07	2.31	283.46
1008.00	routeFlow_bus34Hc.1	2572.85	1094.70	13.73	182.44
1008.00	PKW5088	2976.12	741.76	13.89	104.88
1008.00	PKW5411	1932.99	1447.32	13.89	212.90
1008.00	PKW3998	1525.95	3036.98	13.89	308.46
1008.00	PKW4482	1521.17	1222.13	0.00	209.89
1008.00	PKW5274	1725.29	561.36	13.89	108.68
1008.00	PKW5148	1783.31	537.27	13.89	116.23
1008.00	PKW5046	3133.06	2043.02	13.89	114.83
1008.00	PKW5334	2799.74	2360.25	12.95	147.68
1008.00	PKW4396	1289.76	1364.78	13.89	322.58
1008.00	PKW4802	1999.54	1019.49	0.00	93.42
1008.00	PKW5019	1709.18	1092.17	13.89	285.17
1008.00	PKW3252	3861.53	1931.64	13.89	93.65
1008.00	PKW5210	1309.11	1086.78	13.89	87.77
1008.00	PKW5077	2837.79	2298.63	0.00	146.60
1008.00	PKW4803	3113.83	1979.40	13.89	93.65
1008.00	PKW5097	1912.48	1997.85	13.89	324.84
1008.00	LKW225	2858.21	2254.66	0.00	11.57
1008.00	PKW5524	2786.60	2120.51	0.00	199.52
1008.00	PKW4338	2375.45	923.08	0.00	107.95
1008.00	PKW3341	3156.53	1976.67	13.89	93.65
1008.00	LKW235	1269.16	3240.96	13.89	308.46
1008.00	PKW5492	2781.52	2106.40	0.00	200.07
1008.00	PKW5407	2906.61	2231.95	0.00	332.60
1008.00	PKW4477	3049.79	1983.49	13.89	93.65
1008.00	PKW5384	1477.07	657.74	5.08	107.67
1008.00	PKW4731	3063.60	718.52	13.89	104.88
1008.00	PKW5362	920.61	1068.46	13.89	87.77
1008.00	LKW251	2301.84	2679.26	6.75	269.71
1008.00	PKW5315	2784.78	792.59	13.89	104.88
1008.00	PKW4032	1968.14	2641.85	0.00	25.11
1008.00	PKW4679	1999.56	1016.29	0.00	93.42
1008.00	PKW4805	2817.58	2131.27	3.90	19.92
1008.00	PKW5237	1936.42	2693.16	0.00	124.52
1008.00	PKW5402	1149.33	1632.46	13.89	170.92
1008.00	PKW3644	1971.30	2648.58	0.00	25.11
1008.00	PKW4336	2868.06	2271.63	0.00	21.32
1008.00	PKW5433	1817.64	1811.55	13.89	109.16
1008.00	PKW5190	2767.77	2079.88	0.00	203.15
1008.00	PKW5365	1856.63	2259.17	13.89	185.20
1008.00	PKW4888	2284.30	2679.21	9.52	269.90
1008.00	PKW4617	1871.61	1336.96	7.70	30.91
1008.00	PKW4291	2805.33	2339.94	0.00	146.37
1008.00	PKW5040	2561.98	1162.58	13.74	174.73
1008.00	PKW4368	2775.34	2430.60	13.89	312.43
1008.00	PKW5380	1479.26	645.64	13.00	122.78
1008.00	PKW4966	1874.87	2060.75	13.89	334.74
1008.00	PKW5169	2013.84	462.95	13.89	266.70
1008.00	LKW253	1740.28	1042.55	9.10	102.06
1009.00	PKW4984	2030.11	1014.52	7.80	93.71
1009.00	PKW5468	2511.50	590.28	4.70	291.56
1009.00	PKW5316	1916.34	1404.25	1.31	27.59
1009.00	PKW5082	1149.05	1704.35	13.89	359.66
1009.00	PKW4424	1949.71	2598.25	13.89	41.61
1009.00	PKW4999	1860.50	2266.35	13.89	185.21
1009.00	PKW5128	1465.25	1093.23	5.20	84.56
1009.00	PKW5447	2796.18	2863.95	13.89	178.68
1009.00	PKW5522	2784.10	2113.44	0.00	199.53
1009.00	PKW4529	1899.71	1367.84	7.80	29.72
1009.00	PKW5192	2148.45	1021.03	13.89	285.55
1009.00	PKW5498	1379.00	1889.47	0.00	4.50
1009.00	PKW4801	1230.67	1093.33	13.89	267.77
1009.00	PKW5427	2419.34	2701.59	13.13	146.38
1009.00	PKW5552	1902.61	508.20	13.89	297.90
1009.00	PKW5253	1676.41	1104.26	13.89	308.61
1009.00	PKW5345	976.00	1073.82	13.89	87.77
1009.00	PKW4871	2333.88	2682.72	1.12	270.50
1009.00	PKW5511	2679.69	2467.33	11.51	128.32
1009.00	PKW5545	2369.28	928.44	0.00	107.94
1009.00	PKW4765	1594.89	807.44	13.89	6.64
1009.00	PKW5561	448.70	1050.11	13.89	87.77
1009.00	LKW242	2658.90	509.29	13.89	111.98
1009.00	LKW243	2055.97	1721.21	0.00	110.92
1009.00	PKW5112	1490.93	1078.76	0.00	338.35
1009.00	PKW5075	2000.57	466.18	13.89	272.22
1009.00	PKW4789	1400.74	1270.81	13.89	305.73
1009.00	PKW3477	1361.70	3167.45	13.89	308.46
1009.00	PKW4486	1310.69	3207.97	13.89	308.46
1009.00	PKW4890	1794.04	1837.44	13.89	281.03
1009.00	PKW4277	1581.31	1326.57	13.89	207.66
1009.00	PKW5156	2105.29	1032.07	0.00	283.46
1009.00	routeFlow_bus34Hc.1	2577.21	1081.69	13.51	160.89
1009.00	PKW5088	2989.54	738.19	13.89	104.88
1009.00	PKW5411	1925.57	1435.56	13.89	211.00
1009.00	PKW3998	1515.07	3045.61	13.89	308.46
1009.00	PKW4482	1521.17	1222.13	0.00	209.89
1009.00	PKW5274	1738.05	555.95	13.89	113.35
1009.00	PKW5148	1795.79	531.12	13.89	116.23
1009.00	PKW5046	3145.75	2037.15	13.89	114.83
1009.00	PKW5334	2804.31	2353.08	8.45	147.51
1009.00	PKW4396	1282.19	1374.68	12.46	322.58
1009.00	PKW4802	2002.13	1019.34	2.60	93.42
1009.00	PKW5019	1695.77	1095.81	13.89	285.17
1009.00	PKW3252	3875.39	1930.76	13.89	93.65
1009.00	PKW5210	1322.99	1087.32	13.89	87.77
1009.00	PKW5077	2837.79	2298.63	0.00	146.60
1009.00	PKW4803	3127.69	1978.51	13.89	93.65
1009.00	PKW5097	1904.48	2009.21	13.89	324.84
1009.00	LKW225	2858.21	2254.66	0.00	11.57
1009.00	PKW5524	2786.60	2120.51	0.00	199.52
1009.00	PKW4338	2375.45	923.08	0.00	107.95
1009.00	PKW3341	3170.39	1975.78	13.89	93.65
1009.00	PKW5492	2781.52	2106.40	0.00	200.07
1009.00	PKW5407	2906.61	2231.95	0.00	332.60
1009.00	PKW4477	3063.65	1982.60	13.89	93.65
1009.00	PKW5384	1477.64	657.63	0.58	105.10
1009.00	PKW4731	3077.03	714.95	13.89	104.88
1009.00	PKW5362	934.49	1069.00	13.89	87.77
1009.00	LKW251	2293.77	2679.22	8.05	269.71
1009.00	PKW5315	2798.21	789.02	13.89	104.88
1009.00	PKW4032	1968.14	2641.85	0.00	25.11
1009.00	PKW4679	2002.16	1016.13	2.60	93.42
1009.00	PKW4805	2819.35	2136.16	5.20	19.92
1009.00	PKW5237	1936.42	2693.16	0.00	124.52
1009.00	PKW5402	1151.66	1618.74	13.89	169.58
1009.00	PKW3644	1971.30	2648.58	0.00	25.11
1009.00	PKW4336	2868.06	2271.63	0.00	21.32
1009.00	PKW5433	1830.46	1807.10	13.89	109.16
1009.00	PKW5190	2767.77	2079.88	0.00	203.15
1009.00	PKW5365	1856.39	2245.13	13.89	179.58
1009.00	PKW4888	2272.20	2679.16	12.12	269.62
1009.00	PKW4617	1877.20	1343.94	8.90	39.36
1009.00	PKW4291	2805.33	2339.94	0.00	146.37
1009.00	PKW5040	2564.41	1148.86	13.78	169.13
1009.00	PKW4368	2765.09	2439.97	13.89	312.43
1009.00	PKW5380	1491.16	638.31	13.89	120.39
1009.00	PKW4966	1871.21	2073.93	13.89	346.28
1009.00	PKW5169	1999.86	463.03	13.89	272.70
1009.00	LKW253	1750.77	1039.82	10.40	105.19
1010.00	PKW4984	2040.49	1013.85	10.40	93.71
1010.00	PKW5468	2511.32	590.36	0.20	291.56
1010.00	PKW5316	1916.34	1404.25	0.00	27.59
1010.00	PKW5082	1148.30	1718.07	13.89	2.44
1010.00	PKW4424	1953.23	2607.42	9.82	21.01
1010.00	PKW4999	1859.54	2252.65	13.89	181.82
1010.00	PKW5128	1472.99	1094.09	7.80	83.15
1010.00	PKW5447	2796.50	2850.07	13.89	178.68
1010.00	PKW5522	2784.10	2113.44	0.00	199.53
1010.00	PKW4529	1902.54	1372.78	5.70	29.79
1010.00	PKW5192	2135.06	1024.76	13.89	285.55
1010.00	PKW5498	1379.00	1889.47	0.00	4.50
1010.00	PKW4801	1216.79	1092.79	13.89	267.77
1010.00	PKW5427	2425.57	2692.22	11.25	146.38
1010.00	PKW5552	1890.33	514.70	13.89	297.90
1010.00	PKW5253	1663.13	1107.85	13.89	285.02
1010.00	PKW5345	989.88	1074.36	13.89	87.77
1010.00	PKW4871	2332.76	2682.72	1.12	270.47
1010.00	PKW5511	2687.76	2460.94	10.31	128.32
1010.00	PKW5545	2369.28	928.44	0.00	107.94
1010.00	PKW4765	1595.30	821.32	13.89	0.20
1010.00	PKW5561	462.58	1050.65	13.89	87.77
1010.00	LKW242	2671.78	504.09	13.89	111.98
1010.00	LKW243	2055.97	1721.21	0.00	110.92
1010.00	PKW5112	1490.93	1078.76	0.00	338.35
1010.00	PKW5075	1986.93	468.11	13.89	280.24
1010.00	PKW4789	1389.47	1278.82	13.84	305.41
1010.00	PKW3477	1350.83	3176.09	13.89	308.46
1010.00	PKW4486	1299.81	3216.61	13.89	308.46
1010.00	PKW4890	1780.32	1840.12	13.89	281.03
1010.00	PKW4277	1574.86	1314.27	13.89	207.66
1010.00	PKW5156	2105.29	1032.07	0.00	283.46
1010.00	routeFlow_bus34Hc.1	2584.13	1069.97	13.41	149.14
1010.00	PKW5088	3002.97	734.63	13.89	104.88
1010.00	PKW5411	1920.05	1425.08	11.83	207.76
1010.00	PKW3998	1504.20	3054.25	13.89	308.46
1010.00	PKW4482	1521.17	1222.13	0.00	209.89
1010.00	PKW5274	1750.51	549.87	13.89	116.23
1010.00	PKW5148	1808.27	524.98	13.89	116.23
1010.00	PKW5046	3158.44	2031.28	13.89	114.83
1010.00	PKW5334	2806.48	2349.77	3.95	146.89
1010.00	PKW4396	1276.66	1381.90	9.09	322.58
1010.00	PKW4802	2007.32	1019.03	5.20	93.42
1010.00	PKW5019	1682.41	1099.63	13.89	287.38
1010.00	PKW3252	3889.26	1929.87	13.89	93.65
1010.00	PKW5210	1336.87	1087.86	13.89	87.77
1010.00	PKW5077	2837.79	2298.63	0.00	146.60
1010.00	PKW4803	3141.55	1977.63	13.89	93.65
1010.00	PKW5097	1896.48	2020.56	13.89	324.84
1010.00	LKW225	2858.21	2254.66	0.00	11.57
1010.00	PKW5524	2786.60	2120.51	0.00	199.52
1010.00	PKW4338	2375.45	923.08	0.00	107.95
1010.00	PKW3341	3184.25	1974.90	13.89	93.65
1010.00	PKW5492	2781.52	2106.40	0.00	200.07
1010.00	PKW5407	2906.61	2231.95	0.00	332.60
1010.00	PKW4477	3077.51	1981.72	13.89	93.65
1010.00	PKW5384	1477.64	657.63	0.00	105.10
1010.00	PKW4731	3090.45	711.39	13.89	104.88
1010.00	PKW5362	948.36	1069.54	13.89	87.77
1010.00	LKW251	2284.43	2679.21	9.35	269.99
1010.00	PKW5315	2811.63	785.45	13.89	104.88
1010.00	PKW4032	1968.14	2641.85	0.00	25.11
1010.00	PKW4679	2007.35	1015.82	5.20	93.42
1010.00	PKW4805	2821.56	2142.27	6.50	19.92
1010.00	PKW5237	1936.42	2693.16	0.00	124.52
1010.00	PKW5402	1154.17	1605.09	13.89	169.58
1010.00	PKW3644	1971.30	2648.58	0.00	25.11
1010.00	PKW4336	2868.06	2271.63	0.00	21.32
1010.00	PKW5433	1844.03	1805.70	13.89	88.37
1010.00	PKW5190	2767.77	2079.88	0.00	203.15
1010.00	PKW5365	1856.57	2231.23	13.89	179.17
1010.00	PKW4888	2258.31	2679.07	13.89	269.61
1010.00	PKW4617	1881.91	1349.69	7.40	39.36
1010.00	PKW4291	2805.33	2339.94	0.00	146.37
1010.00	PKW5040	2567.02	1135.31	13.80	169.13
1010.00	PKW4368	2754.84	2449.34	13.89	312.43
1010.00	PKW5380	1503.33	631.50	13.89	118.60
1010.00	PKW4966	1869.39	2087.41	13.89	354.45
1010.00	PKW5169	1986.02	465.04	13.89	280.50
1010.00	LKW253	1762.35	1036.61	11.70	105.76
1011.00	PKW4984	2053.46	1013.01	13.00	93.71
1011.00	PKW5468	2511.32	590.36	0.00	291.56
1011.00	PKW5316	1916.34	1404.25	0.00	27.59
1011.00	PKW5082	1150.05	1731.67	13.89	2.14
1011.00	PKW4424	1952.15	2613.53	5.32	21.00
1011.00	PKW4999	1859.67	2238.78	13.89	179.29
1011.00	PKW5128	1483.24	1095.71	10.40	81.06
1011.00	PKW5447	2796.82	2836.18	13.89	178.68
1011.00	PKW5522	2784.10	2113.44	0.00	199.53
1011.00	PKW4529	1903.13	1373.82	1.20	29.79
1011.00	PKW5498	1379.00	1889.47	0.00	4.50
1011.00	PKW4801	1202.91	1092.25	13.89	267.77
1011.00	PKW5427	2429.31	2686.60	6.75	146.38
1011.00	PKW5552	1878.06	521.20	13.89	297.90
1011.00	PKW5253	1650.02	1112.00	13.89	288.39
1011.00	PKW5345	1003.76	1074.90	13.89	87.77
1011.00	PKW4871	2329.92	2682.74	2.84	270.36
1011.00	PKW5511	2694.75	2455.42	8.91	128.32
1011.00	PKW5545	2369.28	928.44	0.00	107.94
1011.00	PKW4765	1593.38	835.05	13.89	349.02
1011.00	PKW5561	476.46	1051.19	13.89	87.77
1011.00	LKW242	2684.66	498.89	13.89	111.98
1011.00	LKW243	2055.97	1721.21	0.00	110.92
1011.00	PKW5112	1490.93	1078.76	0.00	338.35
1011.00	PKW5075	1973.84	472.34	13.89	290.68
1011.00	PKW4789	1379.57	1285.86	12.14	305.41
1011.00	PKW3477	1339.95	3184.72	13.89	308.46
1011.00	PKW4486	1288.94	3225.25	13.89	308.46
1011.00	PKW4890	1766.70	1843.22	13.89	285.75
1011.00	PKW4277	1568.41	1301.97	13.89	207.66
1011.00	PKW5156	2105.29	1032.07	0.00	283.46
1011.00	routeFlow_bus34Hc.1	2591.30	1058.61	13.43	147.74
1011.00	PKW5022	1953.39	478.85	13.89	297.61
1011.00	PKW5088	3016.39	731.06	13.89	104.88
1011.00	PKW5411	1916.64	1418.58	7.33	207.76
1011.00	PKW3998	1493.32	3062.89	13.89	308.46
1011.00	PKW4482	1521.17	1222.13	0.00	209.89
1011.00	PKW5616	2352.00	1735.30	13.89	90.75
1011.00	PKW5274	1762.95	543.74	13.89	116.23
1011.00	PKW5148	1820.75	518.83	13.89	116.23
1011.00	PKW5334	2806.48	2349.77	0.00	146.89
1011.00	PKW4396	1273.88	1385.54	4.59	322.58
1011.00	PKW4802	2015.10	1018.68	7.80	92.03
1011.00	PKW5019	1670.31	1105.92	13.89	285.02
1011.00	PKW3252	3903.12	1928.99	13.89	93.65
1011.00	PKW5210	1350.75	1088.40	13.89	87.77
1011.00	PKW5077	2837.79	2298.63	0.00	146.60
1011.00	PKW4803	3155.42	1976.74	13.89	93.65
1011.00	PKW5097	1890.45	2032.90	13.89	349.48
1011.00	LKW225	2858.21	2254.66	0.00	11.57
1011.00	PKW5524	2786.60	2120.51	0.00	199.52
1011.00	PKW4338	2375.45	923.08	0.00	107.95
1011.00	PKW3341	3198.11	1974.01	13.89	93.65
1011.00	PKW5492	2781.52	2106.40	0.00	200.07
1011.00	PKW5407	2906.61	2231.95	0.00	332.60
1011.00	PKW4477	3091.37	1980.83	13.89	93.65
1011.00	PKW5384	1477.64	657.63	0.00	105.10
1011.00	PKW5362	962.24	1070.08	13.89	87.77
1011.00	LKW251	2273.79	2679.17	10.65	269.71
1011.00	PKW5315	2825.06	781.89	13.89	104.88
1011.00	PKW4032	1968.14	2641.85	0.00	25.11
1011.00	PKW4679	2015.14	1015.48	7.80	92.00
1011.00	PKW4805	2824.21	2149.61	7.80	19.77
1011.00	PKW5237	1936.42	2693.16	0.00	124.52
1011.00	PKW5402	1153.43	1591.35	13.89	173.66
1011.00	PKW3644	1971.30	2648.58	0.00	25.11
1011.00	PKW4336	2869.01	2274.05	2.60	21.32
1011.00	PKW5433	1856.46	1811.43	13.89	53.11
1011.00	PKW5190	2767.77	2079.88	0.00	203.15
1011.00	PKW5365	1856.77	2217.34	13.89	179.17
1011.00	PKW4888	2244.42	2678.97	13.89	269.61
1011.00	PKW4617	1887.58	1356.60	8.90	39.36
1011.00	PKW4291	2805.33	2339.94	0.00	146.37
1011.00	PKW5040	2570.04	1121.73	13.83	167.10
1011.00	PKW4368	2744.59	2458.72	13.89	312.43
1011.00	PKW5380	1515.57	624.83	13.89	118.60
1011.00	routeFlow_bus5Z.3	2829.95	2342.11	0.00	325.07
1011.00	PKW4966	1868.68	2101.11	13.89	359.78
1011.00	PKW5169	1972.72	469.33	13.89	290.60
1011.00	LKW253	1774.88	1033.13	13.00	105.51
1012.00	PKW4984	2067.26	1011.48	13.89	97.38
1012.00	PKW5468	2511.32	590.36	0.00	291.56
1012.00	PKW5316	1916.34	1404.25	0.00	27.59
1012.00	PKW5082	1148.38	1745.47	13.89	350.18
1012.00	PKW4424	1955.16	2620.84	7.92	22.80
1012.00	PKW4999	1859.87	2224.89	13.89	179.17
1012.00	PKW5128	1496.02	1097.92	13.00	80.08
